,Element ID,Centroid Z,Normal Factor
381,16074,16500.57231799893,1
382,16075,17500.56841423456,1
383,16076,18500.56456336433,1
384,16077,19500.560764320435,1
385,16078,15500.576275754769,1
386,16079,16500.572317998925,1
387,16080,17500.568414234556,1
388,16081,18500.564563364325,1
389,16082,19500.56076432043,1
390,16083,15500.576275754767,1
391,16084,16500.572317998925,1
392,16085,17500.56841423456,1
393,16086,18500.564563364325,1
394,16087,19500.560764320428,1
395,16088,15500.576275754769,1
396,16089,16500.57231799893,1
397,16090,17500.56841423456,1
398,16091,18500.56456336433,1
399,16092,19500.56076432043,1
400,16093,15500.576275754765,1
401,16094,16500.572317998925,1
402,16095,17500.568414234564,1
403,16096,18500.56456336433,1
404,16097,19500.56076432043,1
405,16098,15500.576275754769,1
406,16099,16500.572317998925,1
407,16100,17500.56841423456,1
408,16101,18500.56456336433,1
409,16102,19500.56076432043,1
410,16103,15500.576275754767,1
411,16104,16500.572317998925,1
412,16105,17500.56841423456,1
413,16106,18500.564563364325,1
414,16107,19500.56076432043,1
415,16108,15500.576275754767,1
416,16109,16500.572317998925,1
417,16110,17500.56841423456,1
418,16111,18500.56456336432,1
419,16112,19500.56076432043,1
420,16113,15500.576275754767,1
421,16114,16500.572317998925,1
422,16115,17500.56841423456,1
423,16116,18500.564563364325,1
424,16117,19500.56076432043,1
425,16118,15500.576275754767,1
426,16119,16500.572317998925,1
427,16120,17500.56841423456,1
428,16121,18500.564563364325,1
429,16122,19500.56076432043,1
430,16123,15500.576275754769,1
431,16124,16500.572317998925,1
432,16125,17500.568414234553,1
433,16126,18500.564563364325,1
434,16127,19500.56076432043,1
435,16128,15498.005266457005,1
436,16129,16497.956347961754,1
437,16130,17497.904969809115,1
438,16131,18497.85094170499,1
439,16132,19497.794053205922,1
440,16133,15498.005266457005,1
441,16134,16497.956347961754,1
442,16135,17497.90496980912,1
443,16136,18497.850941704994,1
444,16137,19497.794053205922,1
445,16138,15498.005266457007,1
446,16139,16497.956347961757,1
447,16140,17497.904969809115,1
448,16141,18497.850941704997,1
449,16142,19497.794053205922,1
450,16143,5499.510781479905,1
451,16144,5499.510781479908,1
452,16145,5499.510781479907,1
453,16146,5499.510781479902,1
454,16147,5499.510781479911,1
455,16148,5499.510781479905,1
456,16149,5499.510781479906,1
457,16150,5499.510781479906,1
458,16151,5499.510781479904,1
459,16152,5499.510781479905,1
460,16153,5499.510781479904,1
461,16154,5499.510781479905,1
462,16155,5501.928569325445,1
463,16156,5501.928569325444,1
464,16157,5501.928569325442,1
465,16158,6499.5078925026855,1
466,16159,6499.507892502685,1
467,16160,6499.507892502686,1
468,16161,6499.507892502689,1
469,16162,6499.507892502683,1
470,16163,6499.507892502692,1
471,16164,6499.507892502685,1
472,16165,6499.507892502687,1
473,16166,6499.507892502687,1
474,16167,6499.507892502685,1
475,16168,6499.507892502685,1
476,16169,6499.507892502688,1
477,16170,6501.884946329392,1
478,16171,6501.884946329391,1
479,16172,6501.884946329391,1
480,16173,7499.504969202282,1
481,16174,7499.504969202282,1
482,16175,7499.504969202281,1
483,16176,7499.504969202285,1
484,16177,7499.504969202285,1
485,16178,7499.504969202281,1
486,16179,7499.504969202286,1
487,16180,7499.504969202284,1
488,16181,7499.504969202284,1
489,16182,7499.504969202285,1
490,16183,7499.504969202283,1
491,16184,7499.504969202281,1
492,16185,7501.843253130719,1
493,16186,7501.843253130718,1
494,16187,7501.843253130717,1
495,16188,8499.50201096336,1
496,16189,8499.502010963364,1
497,16190,8499.502010963362,1
498,16191,8499.50201096336,1
499,16192,8499.502010963366,1
500,16193,8499.502010963359,1
501,16194,8499.502010963362,1
502,16195,8499.502010963362,1
503,16196,8499.502010963362,1
504,16197,8499.50201096336,1
505,16198,8499.502010963362,1
506,16199,8499.502010963362,1
507,16200,8501.803364444811,1
508,16201,8501.803364444815,1
509,16202,8501.803364444813,1
510,16203,9499.499017155795,1
511,16204,9499.499017155795,1
512,16205,9499.499017155791,1
513,16206,9499.499017155797,1
514,16207,9499.49901715579,1
515,16208,9499.499017155797,1
516,16209,9499.499017155793,1
517,16210,9499.499017155795,1
518,16211,9499.499017155797,1
519,16212,9499.499017155797,1
520,16213,9499.499017155795,1
521,16214,9499.499017155797,1
522,16215,9501.765165602175,1
523,16216,9501.765165602177,1
524,16217,9501.765165602179,1
525,16218,5500.0,1
526,16219,6499.999999999999,1
527,16220,7500.0,1
528,16221,8500.0,1
529,16222,9500.0,1
530,16223,5499.999999999999,1
531,16224,6499.999999999997,1
532,16225,7500.0,1
533,16226,8500.000000000002,1
534,16227,9500.0,1
535,16228,5499.999999999999,1
536,16229,6499.999999999999,1
537,16230,7500.0,1
538,16231,8500.0,1
539,16232,9500.0,1
540,16233,5500.000000000001,1
541,16234,6500.0,1
542,16235,7500.0,1
543,16236,8500.0,1
544,16237,9500.0,1
545,16238,5500.0,1
546,16239,6500.0,1
547,16240,7500.000000000001,1
548,16241,8500.0,1
549,16242,9500.0,1
550,16243,5499.999999999998,1
551,16244,6500.0,1
552,16245,7499.999999999999,1
553,16246,8500.0,1
554,16247,9500.0,1
555,16248,5499.999999999999,1
556,16249,6500.000000000001,1
557,16250,7500.000000000001,1
558,16251,8500.0,1
559,16252,9500.000000000002,1
560,16253,5500.0,1
561,16254,6500.000000000002,1
562,16255,7500.000000000001,1
563,16256,8500.000000000002,1
564,16257,9500.0,1
565,16258,5499.999999999999,1
566,16259,6500.000000000001,1
567,16260,7500.000000000001,1
568,16261,8500.000000000002,1
569,16262,9500.000000000002,1
570,16263,5500.0,1
571,16264,6499.999999999999,1
572,16265,7500.000000000001,1
573,16266,8500.000000000002,1
574,16267,9500.0,1
575,16268,5500.0,1
576,16269,6499.999999999999,1
577,16270,7500.000000000001,1
578,16271,8500.000000000002,1
579,16272,9499.999999999998,1
580,16273,5499.999999999999,1
581,16274,6500.0,1
582,16275,7500.0,1
583,16276,8500.000000000002,1
584,16277,9500.0,1
585,16278,5500.0,1
586,16279,6500.000000000002,1
587,16280,7500.000000000001,1
588,16281,8500.000000000002,1
589,16282,9500.0,1
590,16283,5500.0,1
591,16284,6500.000000000001,1
592,16285,7500.0,1
593,16286,8500.000000000002,1
594,16287,9500.0,1
595,16288,5500.0,1
596,16289,6500.0,1
597,16290,7499.999999999999,1
598,16291,8500.000000000004,1
599,16292,9500.000000000002,1
600,16293,20000.0,1
601,16294,20000.0,1
602,16295,20000.0,1
603,16296,20000.0,1
604,16297,20000.000000000004,1
605,16298,20000.0,1
606,16299,20000.0,1
607,16300,20000.0,1
608,16301,19999.999999999996,1
609,16302,20000.0,1
610,16303,20000.0,1
611,16304,19999.999999999996,1
612,16305,20000.0,1
613,16306,20000.0,1
614,16307,20000.0,1
615,16308,20000.0,1
616,16309,19999.999999999996,1
617,16310,20000.0,1
618,16311,20000.0,1
619,16312,20000.0,1
620,16313,20000.0,1
621,16314,20000.0,1
622,16315,20000.0,1
623,16316,20000.0,1
624,16317,19999.999999999996,1
625,16318,20000.0,1
626,16319,20000.0,1
627,16320,20000.0,1
628,16321,20000.0,1
629,16322,19999.999999999996,1
630,16323,20000.0,1
631,16324,20000.0,1
632,16325,20000.0,1
633,16326,20000.0,1
634,16327,20000.000000000004,1
635,16328,20000.0,1
636,16329,20000.0,1
637,16330,20000.0,1
638,16331,19999.999999999996,1
639,16332,20000.0,1
640,16333,20000.0,1
641,16334,20000.0,1
642,16335,20000.0,1
643,16336,20000.0,1
644,16337,20000.0,1
645,16338,20000.0,1
646,16339,20000.000000000004,1
647,16340,20000.000000000004,1
648,16341,19999.999999999996,1
649,16342,20000.0,1
650,16343,19999.999999999996,1
651,16344,20000.0,1
652,16345,19999.999999999996,1
653,16346,20000.0,1
654,16347,19999.999999999996,1
655,16348,20000.0,1
656,16349,20000.0,1
657,16350,20000.0,1
658,16351,20000.0,1
659,16352,19999.999999999996,1
660,16353,20000.0,1
661,16354,20000.000000000004,1
662,16355,20000.0,1
663,16356,20000.0,1
664,16357,19999.999999999996,1
665,16358,19999.999999999996,1
666,16359,20000.0,1
667,16360,20000.0,1
668,16361,19999.999999999996,1
669,16362,20000.000000000004,1
670,16363,20000.0,1
671,16364,19999.999999999996,1
672,16365,20000.0,1
673,16366,20000.0,1
674,16367,19999.999999999996,1
675,16368,20000.0,1
676,16369,19999.999999999996,1
677,16370,20000.0,1
678,16371,20000.000000000004,1
679,16372,20000.0,1
680,16373,20000.0,1
681,16374,20000.0,1
682,16375,20000.0,1
683,16376,20000.0,1
684,16377,20000.000000000004,1
685,16378,20000.0,1
686,16379,20000.0,1
687,16380,20000.0,1
688,16381,20000.0,1
689,16382,19999.999999999996,1
690,16383,20000.0,1
691,16384,20000.000000000004,1
692,16385,20000.0,1
693,16386,19999.999999999996,1
694,16387,19999.999999999996,1
695,16388,19999.999999999996,1
696,16389,20000.000000000004,1
697,16390,20000.0,1
698,16391,20000.000000000004,1
699,16392,20000.0,1
700,16393,20000.0,1
701,16394,20000.000000000004,1
702,16395,20000.0,1
703,16396,20000.000000000004,1
704,16397,20000.0,1
705,16398,20000.0,1
706,16399,20000.000000000004,1
707,16400,20000.0,1
708,16401,20000.0,1
709,16402,20000.0,1
710,16403,20000.0,1
711,16404,20000.0,1
712,16405,20000.0,1
713,16406,20000.0,1
714,16407,20000.0,1
715,16408,20000.0,1
716,16409,20000.0,1
717,16410,19999.999999999996,1
718,16411,20000.000000000004,1
719,16412,20000.0,1
720,16413,20000.0,1
721,16414,19999.999999999996,1
722,16415,20000.0,1
723,16416,20000.0,1
724,16417,20000.000000000004,1
725,16418,20000.000000000004,1
726,16419,20000.000000000004,1
727,16420,20000.0,1
728,16421,20000.0,1
729,16422,20000.000000000004,1
730,16423,19999.999999999996,1
731,16424,20000.0,1
732,16425,19999.999999999996,1
733,16426,20000.0,1
734,16427,20000.0,1
735,16428,20000.0,1
736,16429,20000.0,1
737,16430,20000.0,1
738,16431,20000.0,1
739,16432,20000.0,1
740,16433,20000.0,1
741,16434,20000.0,1
742,16435,20000.0,1
743,16436,20000.0,1
744,16437,20000.0,1
745,16438,19999.999999999996,1
746,16439,20000.0,1
747,16440,20000.0,1
748,16441,20000.000000000004,1
749,16442,20000.000000000004,1
750,16443,19999.999999999996,1
751,16444,20000.0,1
752,16445,20000.000000000004,1
753,16446,19999.999999999996,1
754,16447,20000.0,1
755,16448,20000.0,1
756,16449,19999.999999999996,1
757,16450,20000.0,1
758,16451,20000.0,1
759,16452,20000.0,1
760,16453,20000.0,1
761,16454,20000.000000000004,1
762,16455,20000.000000000004,1
763,16456,20000.0,1
764,16457,20000.0,1
765,16458,20000.0,1
766,16459,20000.0,1
767,16460,20000.0,1
768,16461,20000.0,1
769,16462,20000.0,1
770,16463,20000.0,1
771,16464,20000.0,1
772,16465,20000.0,1
773,16466,20000.000000000004,1
774,16467,20000.0,1
775,16468,20000.0,1
776,16469,19999.999999999996,1
777,16470,20000.000000000004,1
778,16471,20000.0,1
779,16472,20000.0,1
780,16473,19999.999999999996,1
781,16474,19999.999999999996,1
782,16475,19999.999999999996,1
783,16476,20000.0,1
784,16477,20000.0,1
785,16478,20000.0,1
786,16479,20000.0,1
787,16480,20000.0,1
788,16481,20000.0,1
789,16482,20000.000000000004,1
790,16483,19999.999999999996,1
791,16484,20000.0,1
792,16485,20000.0,1
793,16486,20000.0,1
794,16487,20000.0,1
795,16488,19999.999999999996,1
796,16489,20000.0,1
797,16490,20000.0,1
798,16491,20000.0,1
799,16492,20000.0,1
800,16493,20000.0,1
801,16494,20000.000000000004,1
802,16495,20000.000000000004,1
803,16496,20000.0,1
804,16497,20000.0,1
805,16498,20000.0,1
806,16499,20000.0,1
807,16500,19999.999999999996,1
808,16501,20000.0,1
809,16502,19999.999999999996,1
810,16503,20000.0,1
811,16504,20000.000000000004,1
812,16505,20000.0,1
813,16506,20000.000000000004,1
814,16507,20000.0,1
815,16508,19999.999999999996,1
816,16509,20000.000000000004,1
817,16510,20000.0,1
818,16511,20000.000000000004,1
819,16512,20000.0,1
820,16513,20000.0,1
821,16514,20000.000000000004,1
822,16515,20000.0,1
823,16516,20000.0,1
824,16517,20000.0,1
825,16518,20000.0,1
826,16519,20000.0,1
827,16520,20000.0,1
828,16521,20000.0,1
829,16522,20000.0,1
830,16523,20000.0,1
831,16524,20000.000000000004,1
832,16525,20000.0,1
833,16526,20000.0,1
834,16527,20000.0,1
835,16528,19999.999999999996,1
836,16529,20000.0,1
837,16530,20000.0,1
838,16531,20000.000000000004,1
839,16532,20000.000000000004,1
840,16533,20000.0,1
841,16534,19999.999999999996,1
842,16535,20000.0,1
843,16536,20000.0,1
844,16537,19999.999999999996,1
845,16538,20000.0,1
846,16539,20000.0,1
847,16540,20000.0,1
848,16541,20000.0,1
849,16542,20000.000000000004,1
850,16543,20000.0,1
851,16544,20000.0,1
852,16545,20000.0,1
853,16546,20000.000000000004,1
854,16547,20000.0,1
855,16548,20000.0,1
856,16549,20000.0,1
857,16550,20000.0,1
858,16551,20000.0,1
859,16552,20000.0,1
860,16553,19999.999999999996,1
861,16554,20000.0,1
862,16555,20000.0,1
863,16556,20000.0,1
864,16557,20000.000000000004,1
865,16558,20000.0,1
866,16559,20000.000000000004,1
867,16560,20000.0,1
868,16561,20000.0,1
869,16562,20000.0,1
870,16563,20000.0,1
871,16564,20000.0,1
872,16565,19999.999999999996,1
873,16566,20000.0,1
874,16567,20000.0,1
875,16568,20000.0,1
876,16569,20000.0,1
877,16570,20000.0,1
878,16571,19999.999999999996,1
879,16572,20000.0,1
880,16573,20000.0,1
881,16574,20000.0,1
882,16575,20000.0,1
883,16576,20000.0,1
884,16577,20000.0,1
885,16578,19999.999999999996,1
886,16579,19999.999999999996,1
887,16580,20000.0,1
888,16581,20000.0,1
889,16582,20000.0,1
890,16583,20000.000000000004,1
891,16584,20000.0,1
892,16585,19999.999999999996,1
893,16586,20000.0,1
894,16587,20000.0,1
895,16588,20000.0,1
896,16589,20000.0,1
897,16590,20000.000000000004,1
898,16591,20000.000000000004,1
899,16592,20000.0,1
900,16593,0.0,1
901,16594,0.0,1
902,16595,0.0,1
903,16596,0.0,1
904,16597,0.0,1
905,16598,0.0,1
906,16599,0.0,1
907,16600,0.0,1
908,16601,0.0,1
909,16602,0.0,1
910,16603,0.0,1
911,16604,0.0,1
912,16605,0.0,1
913,16606,0.0,1
914,16607,0.0,1
915,16608,0.0,1
916,16609,0.0,1
917,16610,0.0,1
918,16611,0.0,1
919,16612,0.0,1
920,16613,0.0,1
921,16614,0.0,1
922,16615,0.0,1
923,16616,0.0,1
924,16617,0.0,1
925,16618,0.0,1
926,16619,0.0,1
927,16620,0.0,1
928,16621,0.0,1
929,16622,0.0,1
930,16623,0.0,1
931,16624,0.0,1
932,16625,0.0,1
933,16626,0.0,1
934,16627,0.0,1
935,16628,0.0,1
936,16629,0.0,1
937,16630,0.0,1
938,16631,0.0,1
939,16632,0.0,1
940,16633,0.0,1
941,16634,0.0,1
942,16635,0.0,1
943,16636,0.0,1
944,16637,0.0,1
945,16638,0.0,1
946,16639,0.0,1
947,16640,0.0,1
948,16641,0.0,1
949,16642,0.0,1
950,16643,0.0,1
951,16644,0.0,1
952,16645,0.0,1
953,16646,0.0,1
954,16647,0.0,1
955,16648,0.0,1
956,16649,0.0,1
957,16650,0.0,1
958,16651,0.0,1
959,16652,0.0,1
960,16653,0.0,1
961,16654,0.0,1
962,16655,0.0,1
963,16656,0.0,1
964,16657,0.0,1
965,16658,0.0,1
966,16659,0.0,1
967,16660,0.0,1
968,16661,0.0,1
969,16662,0.0,1
970,16663,0.0,1
971,16664,0.0,1
972,16665,0.0,1
973,16666,0.0,1
974,16667,0.0,1
975,16668,0.0,1
976,16669,0.0,1
977,16670,0.0,1
978,16671,0.0,1
979,16672,0.0,1
980,16673,0.0,1
981,16674,0.0,1
982,16675,0.0,1
983,16676,0.0,1
984,16677,0.0,1
985,16678,0.0,1
986,16679,0.0,1
987,16680,0.0,1
988,16681,0.0,1
989,16682,0.0,1
990,16683,0.0,1
991,16684,0.0,1
992,16685,0.0,1
