,Element ID,Centroid Z,Normal Factor
1816,34921,13500.0,-1
1817,34922,13500.000000000004,-1
1818,34923,13499.999999999993,-1
1819,34924,13500.000000000002,-1
1820,34925,13499.999999999998,-1
1821,34926,13500.000000000002,-1
1822,34927,12500.0,-1
1823,34928,12499.999999999998,-1
1824,34929,12500.000000000005,-1
1825,34930,12499.999999999993,-1
1826,34931,12499.999999999995,-1
1827,34932,12500.000000000005,-1
1828,34933,12499.999999999998,-1
1829,34934,12499.999999999995,-1
1830,34935,12499.999999999998,-1
1831,34936,12500.000000000002,-1
1832,34937,12499.999999999998,-1
1833,34938,12500.0,-1
1834,34939,12499.999999999995,-1
1835,34940,12500.000000000005,-1
1836,34941,12500.000000000002,-1
1837,34942,11499.999999999996,-1
1838,34943,11499.999999999998,-1
1839,34944,11500.000000000002,-1
1840,34945,11500.000000000002,-1
1841,34946,11500.000000000002,-1
1842,34947,11499.999999999998,-1
1843,34948,11499.999999999995,-1
1844,34949,11500.0,-1
1845,34950,11499.999999999998,-1
1846,34951,11500.0,-1
1847,34952,11499.999999999996,-1
1848,34953,11499.999999999996,-1
1849,34954,11500.000000000005,-1
1850,34955,11499.999999999995,-1
1851,34956,11500.000000000002,-1
1852,34957,10499.999999999993,-1
1853,34958,10500.000000000002,-1
1854,34959,10500.0,-1
1855,34960,10500.000000000004,-1
1856,34961,10500.0,-1
1857,34962,10500.0,-1
1858,34963,10500.0,-1
1859,34964,10499.999999999996,-1
1860,34965,10500.000000000002,-1
1861,34966,10499.999999999995,-1
1862,34967,10499.999999999996,-1
1863,34968,10500.000000000002,-1
1864,34969,10499.999999999996,-1
1865,34970,10500.000000000005,-1
1866,34971,10499.999999999998,-1
1867,34972,15500.576275754765,-1
1868,34973,16500.57231799893,-1
1869,34974,17500.568414234553,-1
1870,34975,18500.564563364333,-1
1871,34976,19500.56076432043,-1
1872,34977,15500.576275754769,-1
1873,34978,16500.572317998918,-1
1874,34979,17500.568414234556,-1
1875,34980,18500.564563364333,-1
1876,34981,19500.56076432044,-1
1877,34982,15500.576275754767,-1
1878,34983,16500.572317998925,-1
1879,34984,17500.568414234564,-1
1880,34985,18500.564563364333,-1
1881,34986,19500.560764320435,-1
1882,34987,15500.576275754765,-1
1883,34988,16500.572317998936,-1
1884,34989,17500.568414234556,-1
1885,34990,18500.564563364314,-1
1886,34991,19500.560764320442,-1
1887,34992,15500.576275754773,-1
1888,34993,16500.572317998925,-1
1889,34994,17500.568414234567,-1
1890,34995,18500.56456336434,-1
1891,34996,19500.560764320417,-1
1892,34997,15500.576275754767,-1
1893,34998,16500.57231799892,-1
1894,34999,17500.568414234567,-1
1895,35000,18500.56456336431,-1
1896,35001,19500.560764320442,-1
1897,35002,15500.576275754764,-1
1898,35003,16500.572317998936,-1
1899,35004,17500.56841423455,-1
1900,35005,18500.56456336434,-1
1901,35006,19500.560764320424,-1
1902,35007,15500.57627575477,-1
1903,35008,16500.57231799892,-1
1904,35009,17500.56841423456,-1
1905,35010,18500.564563364318,-1
1906,35011,19500.56076432043,-1
1907,35012,15500.576275754769,-1
1908,35013,16500.572317998925,-1
1909,35014,17500.56841423456,-1
1910,35015,18500.56456336432,-1
1911,35016,19500.56076432044,-1
1912,35017,15500.576275754767,-1
1913,35018,16500.572317998933,-1
1914,35019,17500.568414234553,-1
1915,35020,18500.564563364325,-1
1916,35021,19500.56076432043,-1
1917,35022,15500.57627575477,-1
1918,35023,16500.57231799893,-1
1919,35024,17500.568414234553,-1
1920,35025,18500.564563364333,-1
1921,35026,19500.56076432043,-1
1922,35027,15500.576275754769,-1
1923,35028,16500.57231799892,-1
1924,35029,17500.56841423456,-1
1925,35030,18500.564563364333,-1
1926,35031,19500.56076432042,-1
1927,35032,15498.005266457,-1
1928,35033,16497.95634796176,-1
